title,source,permission,author,description,date,medium,dimensions,institution,department,notes,accession number
"Verso_Farmers Exchange Bank_5 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363242/urn-3:HBS.Baker.AC:1124286/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363242_urn-3:HBS.Baker.AC:1124286 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363242_urn-3:HBS.Baker.AC:1124286","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.7 x 16.7 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 5 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-02/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363242_urn-3:HBS.Baker.AC:1124286"
"Recto_Farmers Exchange Bank_10 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363243/urn-3:HBS.Baker.AC:1124287/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363243_urn-3:HBS.Baker.AC:1124287 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363243_urn-3:HBS.Baker.AC:1124287","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.9 x 16.9 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 10 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-02/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363243_urn-3:HBS.Baker.AC:1124287"
"Verso_Farmers Exchange Bank_10 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363243/urn-3:HBS.Baker.AC:1124288/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363243_urn-3:HBS.Baker.AC:1124288 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363243_urn-3:HBS.Baker.AC:1124288","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.9 x 16.9 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 10 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-02/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363243_urn-3:HBS.Baker.AC:1124288"
"Recto_Farmers Exchange Bank_5 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363254/urn-3:HBS.Baker.AC:1124289/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363254_urn-3:HBS.Baker.AC:1124289 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363254_urn-3:HBS.Baker.AC:1124289","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.8 x 16.6 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 5 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-03/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363254_urn-3:HBS.Baker.AC:1124289"
"Verso_Farmers Exchange Bank_5 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363254/urn-3:HBS.Baker.AC:1124290/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363254_urn-3:HBS.Baker.AC:1124290 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363254_urn-3:HBS.Baker.AC:1124290","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.8 x 16.6 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 5 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-03/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363254_urn-3:HBS.Baker.AC:1124290"
"Recto_Farmers Exchange Bank_5 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363257/urn-3:HBS.Baker.AC:1124291/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363257_urn-3:HBS.Baker.AC:1124291 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363257_urn-3:HBS.Baker.AC:1124291","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.7 x 16.4 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 5 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-03/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363257_urn-3:HBS.Baker.AC:1124291"
"Verso_Farmers Exchange Bank_5 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363257/urn-3:HBS.Baker.AC:1124292/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363257_urn-3:HBS.Baker.AC:1124292 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363257_urn-3:HBS.Baker.AC:1124292","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.7 x 16.4 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 5 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-03/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363257_urn-3:HBS.Baker.AC:1124292"
"Recto_Farmers Exchange Bank_5 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363259/urn-3:HBS.Baker.AC:1124293/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363259_urn-3:HBS.Baker.AC:1124293 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363259_urn-3:HBS.Baker.AC:1124293","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.7 x 16.0 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 5 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-03/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363259_urn-3:HBS.Baker.AC:1124293"
"Verso_Farmers Exchange Bank_5 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363259/urn-3:HBS.Baker.AC:1124294/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363259_urn-3:HBS.Baker.AC:1124294 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363259_urn-3:HBS.Baker.AC:1124294","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.7 x 16.0 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 5 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-03/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363259_urn-3:HBS.Baker.AC:1124294"
"Recto_Farmers Exchange Bank_5 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363260/urn-3:HBS.Baker.AC:1124295/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363260_urn-3:HBS.Baker.AC:1124295 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363260_urn-3:HBS.Baker.AC:1124295","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.7 x 16.2 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 5 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-03/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363260_urn-3:HBS.Baker.AC:1124295"
"Verso_Farmers Exchange Bank_5 dollars_1808","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363260/urn-3:HBS.Baker.AC:1124296/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363260_urn-3:HBS.Baker.AC:1124296 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363260_urn-3:HBS.Baker.AC:1124296","Rights Statements in evaluation, waiting for OGC. No permission granted.","Farmers Exchange Bank (Gloucester, R.I.),",,"1808","ink on paper","6.7 x 16.2 cm.","Q49126","Q42377658","citation: Farmers Exchange Bank, 5 dollars, 1808, 1808. Baker Library, Harvard Business School, Historical Collections, 2-03/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363260_urn-3:HBS.Baker.AC:1124296"
"Recto_Bank of the United States_check for 63.33 dollars_1792","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363261/urn-3:HBS.Baker.AC:1124297/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363261_urn-3:HBS.Baker.AC:1124297 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363261_urn-3:HBS.Baker.AC:1124297","Rights Statements in evaluation, waiting for OGC. No permission granted.","Bank of the United States (1791-1811), associated name","Personal check for $63.33 made out to Mr. David Neels (?) on Sept. 27, 1792.","1792","ink on paper",,"Q49126","Q42377658","citation: Bank of the United States, check for 63.33 dollars, 1792, 1792. Baker Library, Harvard Business School, Historical Collections, 2-04/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363261_urn-3:HBS.Baker.AC:1124297"
"Verso_Bank of the United States_check for 63.33 dollars_1792","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363261/urn-3:HBS.Baker.AC:1124298/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363261_urn-3:HBS.Baker.AC:1124298 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363261_urn-3:HBS.Baker.AC:1124298","Rights Statements in evaluation, waiting for OGC. No permission granted.","Bank of the United States (1791-1811), associated name","Personal check for $63.33 made out to Mr. David Neels (?) on Sept. 27, 1792.","1792","ink on paper",,"Q49126","Q42377658","citation: Bank of the United States, check for 63.33 dollars, 1792, 1792. Baker Library, Harvard Business School, Historical Collections, 2-04/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363261_urn-3:HBS.Baker.AC:1124298"
"Recto_Bank of the United States_check for 168.12 dollars_1832","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363267/urn-3:HBS.Baker.AC:1124299/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363267_urn-3:HBS.Baker.AC:1124299 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363267_urn-3:HBS.Baker.AC:1124299","Rights Statements in evaluation, waiting for OGC. No permission granted.","Bank of the United States (1816-1836), associated name","Personal check for $168.12 made out to Robert Browne, Esq. on Aug. 1, 1832.","1832","ink on paper","6.1 x 16.4 cm.","Q49126","Q42377658","citation: Bank of the United States, check for 168.12 dollars, 1832, 1832. Baker Library, Harvard Business School, Historical Collections, 2-04/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363267_urn-3:HBS.Baker.AC:1124299"
"Verso_Bank of the United States_check for 168.12 dollars_1832","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363267/urn-3:HBS.Baker.AC:1124300/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363267_urn-3:HBS.Baker.AC:1124300 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363267_urn-3:HBS.Baker.AC:1124300","Rights Statements in evaluation, waiting for OGC. No permission granted.","Bank of the United States (1816-1836), associated name","Personal check for $168.12 made out to Robert Browne, Esq. on Aug. 1, 1832.","1832","ink on paper","6.1 x 16.4 cm.","Q49126","Q42377658","citation: Bank of the United States, check for 168.12 dollars, 1832, 1832. Baker Library, Harvard Business School, Historical Collections, 2-04/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363267_urn-3:HBS.Baker.AC:1124300"
"Recto_State Bank_check for 10.00 dollars_1823","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363285/urn-3:HBS.Baker.AC:1124301/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363285_urn-3:HBS.Baker.AC:1124301 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363285_urn-3:HBS.Baker.AC:1124301","Rights Statements in evaluation, waiting for OGC. No permission granted.","State Bank (Boston, Mass.), associated name","Personal check for $10.00 made out to Enos Briggs in 1823.","1823","ink on paper","4.3 x 14.7 cm.","Q49126","Q42377658","citation: State Bank, check for 10.00 dollars, 1823, 1823. Baker Library, Harvard Business School, Historical Collections, 2-05/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363285_urn-3:HBS.Baker.AC:1124301"
"Verso_State Bank_check for 10.00 dollars_1823","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363285/urn-3:HBS.Baker.AC:1124302/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363285_urn-3:HBS.Baker.AC:1124302 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363285_urn-3:HBS.Baker.AC:1124302","Rights Statements in evaluation, waiting for OGC. No permission granted.","State Bank (Boston, Mass.), associated name","Personal check for $10.00 made out to Enos Briggs in 1823.","1823","ink on paper","4.3 x 14.7 cm.","Q49126","Q42377658","citation: State Bank, check for 10.00 dollars, 1823, 1823. Baker Library, Harvard Business School, Historical Collections, 2-05/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363285_urn-3:HBS.Baker.AC:1124302"
"Recto_Commonwealth Bank_check for 2.65 dollars_1826","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363287/urn-3:HBS.Baker.AC:1124303/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363287_urn-3:HBS.Baker.AC:1124303 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363287_urn-3:HBS.Baker.AC:1124303","Rights Statements in evaluation, waiting for OGC. No permission granted.","Commonwealth Bank (Boston, Mass.), associated name","Personal check for $2.65 made out to H. Briggs on Apr. 5, 1826.","1826","ink on paper","5.4 x 15.0 cm.","Q49126","Q42377658","citation: Commonwealth Bank, check for 2.65 dollars, 1826, 1826. Baker Library, Harvard Business School, Historical Collections, 2-05/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363287_urn-3:HBS.Baker.AC:1124303"
